Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee
CUST0018,Female,,38.0,Mouse,Accessories,30.0,2,60,17.21
CUST0059,Male,North,18.0,Laptop,Electronics,1500.0,2,3000,7.81
CUST0075,Female,South,56.0,Mouse,Accessories,30.0,5,150,5.44
CUST0129,Female,East,66.0,Smartphone,Electronics,800.0,3,2400,19.63
CUST0103,Male,North,,Smartphone,Electronics,800.0,1,800,15.79
CUST0176,Female,South,51.0,Laptop,Electronics,1500.0,3,4500,5.72
CUST0299,Female,West,58.0,Smartwatch,Wearables,200.0,3,600,9.69
CUST0178,Female,South,44.0,Smartphone,Electronics,1658.4323266595475,3,2400,19.31
CUST0138,Female,East,46.0,Laptop,Electronics,1500.0,4,6000,16.31
CUST0152,Male,East,69.0,Mouse,Accessories,30.0,1,30,10.99
CUST0212,Female,West,62.0,Smartphone,Electronics,800.0,3,2400,16.12
CUST0208,Female,South,57.0,Smartwatch,Wearables,200.0,2,400,8.71
CUST0026,Male,East,27.0,Smartphone,Electronics,800.0,5,4000,12.26
CUST0224,Female,East,57.0,Smartphone,Electronics,800.0,1,800,19.34
CUST0131,Female,West,67.0,Laptop,Electronics,1500.0,2,3000,18.81
CUST0019,Male,North,69.0,Monitor,Electronics,300.0,1,300,14.91
CUST0291,Female,North,49.0,Mouse,Accessories,30.0,1,30,5.6
CUST0032,Male,West,63.0,Laptop,Electronics,1500.0,3,4500,19.69
CUST0230,Male,South,,Laptop,Electronics,1500.0,4,6000,15.12
CUST0285,Female,North,58.0,Headphones,Accessories,100.0,1,100,5.25
CUST0199,Male,North,41.0,Headphones,Accessories,100.0,1,100,18.38
CUST0045,Female,East,21.0,Monitor,Electronics,300.0,3,900,15.22
CUST0063,Male,North,20.0,Monitor,Electronics,300.0,4,1200,15.57
CUST0178,Male,East,44.0,Laptop,Electronics,1500.0,5,7500,8.03
CUST0210,Female,North,30.0,Monitor,Electronics,300.0,5,1500,16.68
CUST0105,Female,North,27.0,Headphones,Accessories,100.0,2,200,12.44
CUST0198,Male,South,,Monitor,Electronics,300.0,3,900,6.39
CUST0241,Female,East,27.0,Keyboard,Accessories,50.0,1,50,11.72
CUST0201,Female,West,49.0,Smartphone,Electronics,800.0,2,1600,6.85
CUST0052,Male,South,66.0,Mouse,Accessories,30.0,4,120,14.27
CUST0258,Female,North,39.0,Laptop,Electronics,1500.0,3,4500,15.91
CUST0123,Male,South,52.0,Laptop,Electronics,1500.0,5,7500,16.01
CUST0285,Male,South,,Smartphone,Electronics,800.0,3,2400,19.44
CUST0279,Female,West,59.0,Mouse,Accessories,30.0,3,90,7.34
CUST0052,Female,East,66.0,Headphones,Accessories,100.0,3,300,13.21
CUST0200,Female,West,,Laptop,Electronics,1500.0,5,7500,11.03
CUST0103,Female,South,23.0,Keyboard,Accessories,50.0,5,250,14.12
CUST0129,Female,North,66.0,Smartwatch,Wearables,200.0,5,1000,10.43
CUST0012,Female,North,28.0,Laptop,Electronics,1500.0,1,1500,12.71
CUST0139,Male,East,57.0,Smartphone,Electronics,800.0,2,1600,12.55
CUST0108,Male,South,,Keyboard,Accessories,50.0,2,100,6.85
CUST0196,Male,West,37.0,Laptop,Electronics,1500.0,2,3000,17.23
CUST0007,Male,East,52.0,Headphones,Accessories,100.0,3,300,19.53
CUST0118,Male,West,,Smartwatch,Wearables,200.0,3,600,18.62
CUST0227,Female,East,54.0,Mouse,Accessories,30.0,5,150,14.71
CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,2,100,12.46
CUST0297,Male,East,61.0,Monitor,Electronics,300.0,2,600,12.26
CUST0098,Female,East,57.0,Headphones,Accessories,100.0,4,400,8.84
CUST0284,Female,South,64.0,Smartwatch,Wearables,200.0,5,1000,13.46
CUST0137,Female,West,19.0,Monitor,Electronics,300.0,5,1500,19.39
CUST0127,Male,North,62.0,Headphones,Accessories,100.0,2,200,5.13
CUST0052,Male,East,66.0,Mouse,Accessories,30.0,2,60,6.23
CUST0162,Female,South,69.0,Smartwatch,Wearables,200.0,4,800,12.26
CUST0069,Female,East,66.0,Laptop,Electronics,1500.0,4,6000,16.92
CUST0011,Female,West,54.0,Smartphone,Electronics,1658.4323266595475,2,1600,15.8
CUST0293,Male,South,32.0,Laptop,Electronics,1500.0,3,4500,8.53
CUST0078,Female,East,38.0,Monitor,Electronics,300.0,1,300,7.57
CUST0290,Female,,37.0,Headphones,Accessories,100.0,3,300,5.29
CUST0130,Female,West,68.0,Smartwatch,Wearables,200.0,3,600,5.65
CUST0186,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,18.29
CUST0164,Male,South,50.0,Monitor,Electronics,300.0,3,900,11.22
CUST0024,Female,,57.0,Monitor,Electronics,300.0,2,600,15.59
CUST0006,Female,East,,Smartwatch,Wearables,200.0,3,600,13.94
CUST0124,Female,North,53.0,Monitor,Electronics,300.0,1,300,16.32
CUST0060,Female,West,41.0,Headphones,Accessories,100.0,5,500,18.06
CUST0046,Female,North,22.0,Mouse,Accessories,30.0,1,30,8.96
CUST0280,Male,South,44.0,Smartwatch,Wearables,200.0,4,800,6.43
CUST0012,Male,South,28.0,Headphones,Accessories,100.0,3,300,17.16
CUST0095,Male,East,60.0,Mouse,Accessories,30.0,3,90,18.42
CUST0279,Female,,,Mouse,Accessories,30.0,2,60,11.28
CUST0158,Female,,51.0,Monitor,Electronics,300.0,4,1200,6.91
CUST0193,Male,South,64.0,Keyboard,Accessories,50.0,4,200,17.18
CUST0270,Male,East,64.0,Keyboard,Accessories,50.0,1,50,18.23
CUST0005,Female,East,56.0,Mouse,Accessories,30.0,2,60,7.58
CUST0118,Female,West,23.0,Smartphone,Electronics,800.0,2,1600,9.07
CUST0016,Female,North,61.0,Keyboard,Accessories,50.0,1,50,19.39
CUST0168,Female,South,42.0,Keyboard,Accessories,50.0,2,100,12.44
CUST0091,Male,North,30.0,Keyboard,Accessories,50.0,1,50,19.02
CUST0066,Female,West,37.0,Headphones,Accessories,100.0,3,300,16.67
CUST0186,Female,East,55.0,Mouse,Accessories,30.0,1,30,5.24
CUST0130,Female,North,68.0,Monitor,Electronics,300.0,3,900,10.39
CUST0274,Female,West,51.0,Keyboard,Accessories,50.0,3,150,19.79
CUST0095,Female,East,60.0,Monitor,Electronics,300.0,4,1200,7.26
CUST0128,Female,East,52.0,Smartwatch,Wearables,200.0,5,1000,18.72
CUST0036,Male,South,,Keyboard,Accessories,50.0,3,150,9.99
CUST0016,Female,East,61.0,Monitor,Electronics,300.0,1,300,6.63
CUST0192,Male,South,58.0,Mouse,Accessories,30.0,1,30,11.39
CUST0013,Female,East,55.0,Keyboard,Accessories,50.0,4,200,6.66
CUST0059,Female,East,18.0,Keyboard,Accessories,50.0,4,200,7.76
CUST0065,Female,South,41.0,Smartphone,Electronics,800.0,1,800,6.24
CUST0025,Female,South,56.0,Headphones,Accessories,100.0,3,300,5.86
CUST0160,Female,South,69.0,Laptop,Electronics,1500.0,2,3000,5.35
CUST0096,Female,North,61.0,Smartphone,Electronics,800.0,5,4000,13.72
CUST0071,Male,East,46.0,Smartphone,Electronics,800.0,2,1600,13.1
CUST0044,Male,East,30.0,Smartwatch,Wearables,200.0,2,400,13.54
CUST0299,Female,East,58.0,Smartphone,Electronics,800.0,5,4000,5.65
CUST0291,Female,South,49.0,Monitor,Electronics,300.0,3,900,17.93
CUST0266,Female,North,29.0,Monitor,Electronics,300.0,4,1200,5.79
CUST0184,Female,North,54.0,Smartphone,Electronics,800.0,1,800,13.72
CUST0130,Male,West,68.0,Keyboard,Accessories,50.0,3,150,8.99
CUST0052,Male,South,66.0,Monitor,Electronics,300.0,4,1200,17.59
CUST0240,Male,East,39.0,Keyboard,Accessories,50.0,4,200,13.51
CUST0054,Male,South,64.0,Smartphone,Electronics,800.0,1,800,19.15
CUST0038,Female,North,57.0,Keyboard,Accessories,50.0,2,100,16.78
CUST0023,Male,East,,Monitor,Electronics,300.0,5,1500,8.56
CUST0183,Male,North,42.0,Mouse,Accessories,30.0,5,150,9.26
CUST0012,Male,,28.0,Monitor,Electronics,300.0,5,1500,13.09
CUST0136,Female,South,36.0,Mouse,Accessories,30.0,5,150,6.58
CUST0052,Female,South,66.0,Mouse,Accessories,30.0,2,60,12.21
CUST0141,Male,West,58.0,Monitor,Electronics,300.0,4,1200,6.4
CUST0144,Male,South,54.0,Smartphone,Electronics,800.0,5,4000,19.43
CUST0156,Female,North,57.0,Monitor,Electronics,300.0,1,300,15.49
CUST0199,Male,West,,Smartphone,Electronics,800.0,3,2400,6.95
CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,5.05
CUST0196,Female,West,37.0,Laptop,Electronics,1500.0,1,1500,12.95
CUST0243,Female,West,58.0,Headphones,Accessories,100.0,5,500,19.98
CUST0182,Male,South,19.0,Smartphone,Electronics,800.0,4,3200,12.3
CUST0296,Female,South,50.0,Monitor,Electronics,300.0,4,1200,7.42
CUST0296,Female,West,50.0,Mouse,Accessories,30.0,1,30,15.21
CUST0264,Female,West,59.0,Monitor,Electronics,300.0,3,900,19.8
CUST0136,Female,West,,Mouse,Accessories,30.0,5,150,13.14
CUST0010,Male,West,,Headphones,Accessories,100.0,5,500,15.78
CUST0131,Male,West,67.0,Keyboard,Accessories,50.0,5,250,5.81
CUST0252,Male,West,55.0,Headphones,Accessories,100.0,5,500,7.98
CUST0294,Female,East,49.0,Mouse,Accessories,30.0,5,150,19.83
CUST0253,Male,West,51.0,Smartphone,Electronics,800.0,5,4000,16.14
CUST0289,Female,North,37.0,Mouse,Accessories,30.0,4,120,9.0
CUST0126,Female,North,66.0,Smartphone,Electronics,800.0,1,800,16.42
CUST0024,Female,South,57.0,Laptop,Electronics,1500.0,1,1500,9.69
CUST0058,Male,East,,Laptop,Electronics,1500.0,4,6000,16.49
CUST0170,Male,West,40.0,Keyboard,Accessories,50.0,2,100,14.0
CUST0064,Female,East,61.0,Laptop,Electronics,1500.0,3,4500,12.21
CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,9.82
CUST0103,Male,North,23.0,Smartwatch,Wearables,200.0,5,1000,14.5
CUST0032,Male,North,63.0,Mouse,Accessories,30.0,4,120,14.68
CUST0182,Male,West,19.0,Mouse,Accessories,30.0,1,30,17.33
CUST0076,Male,North,26.0,Headphones,Accessories,100.0,2,200,17.84
CUST0215,Female,North,35.0,Monitor,Electronics,300.0,5,1500,19.58
CUST0105,Male,South,27.0,Keyboard,Accessories,50.0,5,250,17.69
CUST0295,Female,East,26.0,Smartphone,Electronics,800.0,5,4000,18.99
CUST0002,Female,South,23.0,Keyboard,Accessories,50.0,5,250,17.96
CUST0283,Female,East,67.0,Laptop,Electronics,1500.0,1,1500,11.14
CUST0047,Female,West,41.0,Laptop,Electronics,1500.0,1,1500,14.86
CUST0153,Male,West,,Mouse,Accessories,30.0,2,60,6.54
CUST0047,Male,East,41.0,Headphones,Accessories,207.30404083244343,2,200,9.15
CUST0269,Male,East,64.0,Monitor,Electronics,300.0,4,1200,13.49
CUST0022,Male,North,,Laptop,Electronics,1500.0,2,3000,8.24
CUST0106,Female,East,50.0,Smartphone,Electronics,800.0,3,2400,10.13
CUST0284,Male,South,64.0,Headphones,Accessories,100.0,2,200,10.57
CUST0149,Male,South,40.0,Laptop,Electronics,1500.0,1,1500,14.19
CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,3,600,5.7
CUST0289,Female,East,37.0,Smartwatch,Wearables,200.0,5,1000,5.6
CUST0247,Male,South,44.0,Laptop,Electronics,1500.0,3,4500,18.21
CUST0295,Male,West,26.0,Laptop,Electronics,1500.0,3,4500,12.84
CUST0236,Male,West,18.0,Laptop,Electronics,1500.0,2,3000,18.07
CUST0148,Male,West,,Keyboard,Accessories,50.0,4,200,14.29
CUST0122,Male,North,68.0,Headphones,Accessories,100.0,4,400,11.52
CUST0246,Female,South,64.0,Monitor,Electronics,300.0,3,900,15.77
CUST0282,Male,North,68.0,Laptop,Electronics,1500.0,4,6000,5.24
CUST0204,Male,West,54.0,Headphones,Accessories,100.0,5,500,8.64
CUST0053,Male,North,25.0,Laptop,Electronics,1500.0,4,6000,13.08
CUST0036,Male,,33.0,Smartphone,Electronics,800.0,4,3200,13.29
CUST0085,Male,West,18.0,Smartphone,Electronics,800.0,5,4000,13.44
CUST0071,Female,South,,Headphones,Accessories,100.0,1,100,14.98
CUST0248,Male,East,67.0,Monitor,Electronics,300.0,1,300,8.65
CUST0088,Female,West,66.0,Headphones,Accessories,100.0,5,500,14.84
CUST0020,Female,North,55.0,Monitor,Electronics,300.0,1,300,7.38
CUST0274,Female,East,51.0,Laptop,Electronics,1500.0,5,7500,12.33
CUST0196,Male,East,37.0,Smartwatch,Wearables,200.0,5,1000,19.55
CUST0022,Male,,33.0,Smartphone,Electronics,800.0,3,2400,5.22
CUST0211,Male,West,,Keyboard,Accessories,50.0,1,50,14.62
CUST0152,Female,South,69.0,Smartwatch,Wearables,200.0,3,600,19.07
CUST0042,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,15.99
CUST0235,Male,East,19.0,Headphones,Accessories,100.0,5,500,19.53
CUST0206,Male,South,43.0,Laptop,Electronics,1500.0,5,7500,13.04
CUST0103,Female,,23.0,Mouse,Accessories,30.0,2,60,18.45
CUST0179,Male,North,45.0,Smartphone,Electronics,800.0,4,3200,15.02
CUST0157,Female,East,48.0,Keyboard,Accessories,50.0,4,200,8.27
CUST0272,Male,South,52.0,Mouse,Accessories,30.0,3,90,8.66
CUST0071,Female,South,46.0,Headphones,Accessories,100.0,5,500,11.88
CUST0268,Male,North,21.0,Keyboard,Accessories,50.0,3,150,15.03
CUST0017,Female,West,36.0,Keyboard,Accessories,50.0,5,250,12.63
CUST0221,Male,West,33.0,Monitor,Electronics,300.0,3,900,7.25
CUST0207,Male,West,54.0,Headphones,Accessories,100.0,2,200,6.22
CUST0077,Male,East,50.0,Monitor,Electronics,300.0,3,900,14.75
CUST0253,Female,East,51.0,Headphones,Accessories,100.0,4,400,17.18
CUST0253,Female,East,51.0,Keyboard,Accessories,50.0,3,150,14.99
CUST0225,Female,North,,Smartwatch,Wearables,200.0,1,200,17.3
CUST0091,Female,West,30.0,Headphones,Accessories,100.0,1,100,6.47
CUST0142,Female,South,32.0,Keyboard,Accessories,50.0,5,250,10.39
CUST0142,Female,South,32.0,Monitor,Electronics,300.0,1,300,9.57
CUST0032,Male,North,63.0,Smartphone,Electronics,800.0,2,1600,6.57
CUST0011,Male,West,54.0,Keyboard,Accessories,50.0,1,50,13.9
CUST0204,Male,West,54.0,Laptop,Electronics,3109.5606124866517,5,7500,19.71
CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,2,400,11.49
CUST0222,Female,East,61.0,Mouse,Accessories,30.0,2,60,13.74
CUST0145,Male,East,51.0,Laptop,Electronics,1500.0,1,1500,15.23
CUST0083,Female,South,28.0,Laptop,Electronics,1500.0,1,1500,19.84
CUST0158,Female,North,51.0,Headphones,Accessories,100.0,3,300,18.63
CUST0063,Female,North,20.0,Laptop,Electronics,1500.0,5,7500,15.07
CUST0249,Male,South,33.0,Monitor,Electronics,300.0,5,1500,15.98
CUST0012,Male,West,28.0,Monitor,Electronics,300.0,2,600,14.13
CUST0038,Male,East,57.0,Monitor,Electronics,300.0,2,600,17.67
CUST0216,Female,West,53.0,Keyboard,Accessories,50.0,5,250,15.62
CUST0172,Female,South,56.0,Monitor,Electronics,300.0,5,1500,12.62
CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,11.88
CUST0260,Male,East,32.0,Monitor,Electronics,300.0,2,600,12.92
CUST0063,Male,North,20.0,Smartwatch,Wearables,200.0,4,800,15.78
CUST0218,Male,,36.0,Laptop,Electronics,1500.0,4,6000,14.0
CUST0263,Male,North,,Smartphone,Electronics,800.0,2,1600,7.17
CUST0160,Male,South,69.0,Monitor,Electronics,300.0,2,600,18.79
CUST0250,Female,North,64.0,Smartphone,Electronics,800.0,2,1600,17.54
CUST0038,Male,North,57.0,Keyboard,Accessories,50.0,3,150,18.44
CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,12.94
CUST0183,Female,West,42.0,Monitor,Electronics,300.0,3,900,14.11
CUST0240,Female,,39.0,Headphones,Accessories,100.0,1,100,7.09
CUST0155,Male,North,41.0,Smartwatch,Wearables,200.0,1,200,18.84
CUST0185,Male,North,29.0,Laptop,Electronics,1500.0,5,7500,13.95
CUST0229,Female,North,,Headphones,Accessories,100.0,4,400,11.95
CUST0229,Male,North,45.0,Mouse,Accessories,30.0,3,90,10.06
CUST0139,Male,North,57.0,Mouse,Accessories,30.0,5,150,19.16
CUST0009,Male,West,50.0,Headphones,Accessories,100.0,2,200,19.13
CUST0095,Male,West,60.0,Keyboard,Accessories,50.0,5,250,13.0
CUST0001,Female,East,38.0,Keyboard,Accessories,50.0,3,150,6.14
CUST0200,Male,East,68.0,Laptop,Electronics,1500.0,3,4500,11.29
CUST0086,Male,West,26.0,Smartwatch,Wearables,200.0,5,1000,14.83
CUST0193,Female,North,64.0,Monitor,Electronics,300.0,3,900,15.97
CUST0193,Female,East,64.0,Headphones,Accessories,100.0,4,400,12.48
CUST0044,Female,East,30.0,Monitor,Electronics,300.0,4,1200,10.86
CUST0187,Male,East,25.0,Laptop,Electronics,1500.0,5,7500,16.95
CUST0006,Female,East,52.0,Headphones,Accessories,100.0,2,200,18.95
CUST0021,Male,North,43.0,Mouse,Accessories,30.0,4,120,10.77
CUST0271,Female,South,46.0,Headphones,Accessories,100.0,2,200,19.54
CUST0160,Male,East,69.0,Laptop,Electronics,1500.0,4,6000,10.0
CUST0095,Female,East,,Laptop,Electronics,1500.0,5,7500,12.35
CUST0025,Female,East,56.0,Monitor,Electronics,300.0,3,900,17.34
CUST0188,Male,West,29.0,Keyboard,Accessories,50.0,3,150,12.06
CUST0238,Female,West,,Mouse,Accessories,30.0,2,60,14.07
CUST0180,Male,North,,Laptop,Electronics,1500.0,2,3000,16.82
CUST0011,Female,North,54.0,Smartphone,Electronics,800.0,5,4000,19.49
CUST0264,Male,West,59.0,Keyboard,Accessories,50.0,2,100,15.51
CUST0156,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,9.77
CUST0044,Male,West,30.0,Headphones,Accessories,100.0,1,100,15.64
CUST0202,Male,East,56.0,Smartphone,Electronics,800.0,5,4000,12.22
CUST0171,Male,East,21.0,Headphones,Accessories,100.0,5,500,13.7
CUST0109,Female,,57.0,Laptop,Electronics,1500.0,4,6000,12.77
CUST0213,Female,North,45.0,Monitor,Electronics,300.0,4,1200,14.76
CUST0261,Male,North,,Mouse,Accessories,30.0,3,90,11.71
CUST0030,Female,East,44.0,Smartphone,Electronics,800.0,5,4000,17.36
CUST0145,Male,North,51.0,Headphones,Accessories,100.0,4,400,10.89
CUST0044,Male,,30.0,Smartphone,Electronics,800.0,1,800,14.23
CUST0199,Male,North,41.0,Monitor,Electronics,300.0,1,300,9.5
CUST0111,Female,West,19.0,Monitor,Electronics,300.0,3,900,13.79
CUST0124,Male,South,53.0,Smartphone,Electronics,800.0,1,800,5.36
CUST0299,Male,West,58.0,Smartphone,Electronics,800.0,5,4000,19.93
CUST0241,Female,,27.0,Keyboard,Accessories,50.0,2,100,19.92
CUST0010,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,14.16
CUST0293,Female,East,32.0,Laptop,Electronics,1500.0,5,7500,7.52
CUST0225,Male,West,65.0,Monitor,Electronics,300.0,4,1200,10.09
CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,6.73
CUST0035,Female,West,20.0,Mouse,Accessories,30.0,4,120,5.19
CUST0280,Male,,44.0,Keyboard,Accessories,50.0,1,50,12.3
CUST0129,Male,South,66.0,Laptop,Electronics,1500.0,4,6000,13.08
CUST0144,Female,,54.0,Laptop,Electronics,1500.0,4,6000,12.0
CUST0174,Male,North,68.0,Mouse,Accessories,30.0,2,60,9.28
CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,5,250,14.34
CUST0198,Male,South,56.0,Monitor,Electronics,300.0,2,600,17.13
CUST0139,Male,North,57.0,Monitor,Electronics,300.0,1,300,13.55
CUST0149,Male,West,40.0,Mouse,Accessories,30.0,5,150,9.01
CUST0031,Male,North,67.0,Laptop,Electronics,1500.0,4,6000,13.3
CUST0036,Female,South,33.0,Headphones,Accessories,100.0,5,500,8.27
CUST0029,Female,West,66.0,Laptop,Electronics,1500.0,2,3000,9.26
CUST0071,Male,West,46.0,Monitor,Electronics,300.0,3,900,18.83
CUST0108,Female,East,,Monitor,Electronics,300.0,1,300,6.55
CUST0251,Male,East,42.0,Laptop,Electronics,1500.0,2,3000,12.17
CUST0142,Male,North,32.0,Laptop,Electronics,1500.0,1,1500,8.53
CUST0025,Male,West,56.0,Monitor,Electronics,300.0,1,300,8.87
CUST0031,Female,South,67.0,Smartwatch,Wearables,200.0,1,200,5.45
CUST0159,Male,North,,Headphones,Accessories,100.0,2,200,10.39
CUST0094,Male,South,30.0,Headphones,Accessories,100.0,4,400,13.94
CUST0072,Male,East,21.0,Headphones,Accessories,100.0,4,400,12.96
CUST0078,Female,South,38.0,Keyboard,Accessories,50.0,4,200,11.0
CUST0105,Male,West,27.0,Laptop,Electronics,1500.0,2,3000,13.22
CUST0152,Male,North,69.0,Monitor,Electronics,300.0,5,1500,17.75
CUST0160,Female,West,69.0,Smartphone,Electronics,800.0,3,2400,15.53
CUST0248,Female,South,67.0,Laptop,Electronics,1500.0,1,1500,13.92
CUST0133,Male,West,47.0,Smartwatch,Wearables,200.0,3,600,13.73
CUST0260,Male,West,32.0,Monitor,Electronics,300.0,3,900,8.48
CUST0051,Female,West,41.0,Laptop,Electronics,1500.0,3,4500,13.82
CUST0177,Female,East,29.0,Mouse,Accessories,30.0,1,30,11.33
CUST0004,Male,North,65.0,Monitor,Electronics,300.0,4,1200,11.14
CUST0195,Female,East,48.0,Smartwatch,Wearables,200.0,5,1000,10.9
CUST0122,Male,East,68.0,Laptop,Electronics,1500.0,1,1500,19.37
CUST0058,Female,North,42.0,Mouse,Accessories,30.0,5,150,8.28
CUST0039,Male,,60.0,Laptop,Electronics,1500.0,1,1500,10.84
CUST0066,Female,North,37.0,Smartphone,Electronics,800.0,1,800,12.78
CUST0204,Female,South,54.0,Laptop,Electronics,1500.0,4,6000,12.84
CUST0208,Female,South,57.0,Monitor,Electronics,300.0,1,300,6.55
CUST0196,Female,East,37.0,Keyboard,Accessories,50.0,4,200,12.81
CUST0250,Female,North,64.0,Laptop,Electronics,1500.0,1,1500,18.19
CUST0227,Male,South,54.0,Smartwatch,Wearables,200.0,3,600,16.36
CUST0107,Male,West,67.0,Laptop,Electronics,1500.0,4,6000,14.85
CUST0177,Female,East,29.0,Smartwatch,Wearables,200.0,4,800,17.93
CUST0174,Female,South,68.0,Headphones,Accessories,100.0,2,200,11.73
CUST0066,Male,West,37.0,Mouse,Accessories,30.0,3,90,13.86
CUST0117,Male,North,22.0,Mouse,Accessories,30.0,5,150,18.22
CUST0008,Male,,18.0,Monitor,Electronics,300.0,2,600,8.33
CUST0010,Female,West,,Laptop,Electronics,1500.0,3,4500,6.86
CUST0107,Male,South,,Keyboard,Accessories,50.0,5,250,9.87
CUST0271,Male,West,,Smartwatch,Wearables,200.0,2,400,8.05
CUST0149,Male,North,40.0,Smartwatch,Wearables,200.0,4,800,11.68
CUST0173,Male,South,65.0,Laptop,Electronics,1500.0,3,4500,13.18
CUST0042,Female,East,57.0,Smartphone,Electronics,800.0,2,1600,9.01
CUST0106,Female,South,50.0,Headphones,Accessories,100.0,3,300,17.63
CUST0235,Male,West,19.0,Monitor,Electronics,300.0,1,300,7.48
CUST0220,Male,South,,Mouse,Accessories,30.0,1,30,6.7
CUST0264,Female,South,,Mouse,Accessories,30.0,5,150,14.88
CUST0020,Female,South,55.0,Smartphone,Electronics,800.0,4,3200,8.31
CUST0139,Female,,57.0,Smartphone,Electronics,800.0,3,2400,19.61
CUST0022,Female,South,33.0,Keyboard,Accessories,50.0,2,100,16.28
CUST0101,Female,North,53.0,Monitor,Electronics,300.0,4,1200,10.58
CUST0271,Male,East,46.0,Monitor,Electronics,300.0,4,1200,19.38
CUST0197,Female,West,54.0,Mouse,Accessories,30.0,3,90,14.77
CUST0135,Male,West,41.0,Smartwatch,Wearables,200.0,1,200,13.72
CUST0174,Male,West,68.0,Mouse,Accessories,30.0,5,150,16.66
CUST0139,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,8.19
CUST0058,Male,West,42.0,Headphones,Accessories,100.0,5,500,5.43
CUST0152,Male,East,69.0,Smartwatch,Wearables,200.0,5,1000,7.71
CUST0231,Male,South,,Keyboard,Accessories,50.0,2,100,13.53
CUST0288,Male,North,,Keyboard,Accessories,50.0,3,150,6.88
CUST0296,Male,South,50.0,Monitor,Electronics,300.0,5,1500,8.08
CUST0155,Female,East,41.0,Monitor,Electronics,300.0,1,300,16.71
CUST0128,Female,South,,Monitor,Electronics,300.0,3,900,14.38
CUST0178,Male,North,44.0,Smartwatch,Wearables,200.0,3,600,11.82
CUST0298,Male,South,58.0,Smartphone,Electronics,800.0,2,1600,12.94
CUST0064,Male,West,61.0,Laptop,Electronics,3109.5606124866517,1,1500,18.37
CUST0091,Female,West,30.0,Mouse,Accessories,30.0,3,90,11.78
CUST0113,Female,East,38.0,Laptop,Electronics,1500.0,3,4500,7.52
CUST0087,Female,,49.0,Mouse,Accessories,30.0,2,60,17.46
CUST0087,Male,South,49.0,Monitor,Electronics,300.0,3,900,17.94
CUST0255,Male,West,,Smartphone,Electronics,800.0,3,2400,10.5
CUST0044,Female,South,30.0,Monitor,Electronics,300.0,1,300,14.91
CUST0133,Female,East,47.0,Laptop,Electronics,1500.0,3,4500,15.5
CUST0122,Male,East,68.0,Monitor,Electronics,300.0,3,900,16.44
CUST0220,Male,West,67.0,Laptop,Electronics,1500.0,2,3000,13.04
CUST0182,Male,East,19.0,Headphones,Accessories,100.0,2,200,14.11
CUST0081,Male,North,38.0,Monitor,Electronics,300.0,2,600,5.79
CUST0224,Male,South,57.0,Smartwatch,Wearables,200.0,4,800,13.93
CUST0070,Male,South,23.0,Smartphone,Electronics,800.0,1,800,6.7
CUST0263,Female,West,40.0,Monitor,Electronics,300.0,1,300,11.65
CUST0052,Female,North,66.0,Keyboard,Accessories,50.0,4,200,14.49
CUST0253,Male,North,51.0,Monitor,Electronics,300.0,5,1500,14.23
CUST0095,Male,North,60.0,Monitor,Electronics,300.0,2,600,15.88
CUST0031,Male,East,67.0,Keyboard,Accessories,50.0,1,50,19.41
CUST0128,Male,,52.0,Smartphone,Electronics,800.0,4,3200,15.79
CUST0077,Male,West,50.0,Mouse,Accessories,30.0,4,120,17.84
CUST0073,Male,South,19.0,Smartwatch,Wearables,200.0,3,600,10.07
CUST0173,Male,West,65.0,Mouse,Accessories,30.0,5,150,15.11
CUST0218,Female,East,36.0,Monitor,Electronics,300.0,4,1200,11.23
CUST0274,Male,South,51.0,Keyboard,Accessories,50.0,5,250,15.38
CUST0034,Female,East,65.0,Keyboard,Accessories,50.0,3,150,10.84
CUST0285,Female,South,58.0,Monitor,Electronics,300.0,4,1200,13.4
CUST0117,Female,South,22.0,Headphones,Accessories,100.0,3,300,7.7
CUST0208,Male,North,57.0,Mouse,Accessories,30.0,4,120,15.44
CUST0107,Female,South,67.0,Headphones,Accessories,100.0,5,500,8.74
CUST0145,Male,North,,Headphones,Accessories,100.0,4,400,14.68
CUST0232,Female,,44.0,Laptop,Electronics,1500.0,5,7500,18.3
CUST0039,Male,East,60.0,Smartwatch,Wearables,200.0,1,200,10.14
CUST0195,Female,West,48.0,Keyboard,Accessories,50.0,3,150,6.42
